bus_id,interval,logical_node,location,arrival_time,passenger_load
1,20,40,8589141,39.59666666666647,0.0
1,20,8,8504622,42.153333333333144,2.0
1,20,7,8591767,42.45999999999976,4.0
1,20,22,8589147,43.14666666666635,5.0
1,20,34,8589147,43.18333333333333,3.0
1,20,21,8589152,45.71999999999758,4.0
1,20,23,8589152,45.75666666666415,7.0
1,20,33,8589152,45.793333333330764,5.0
1,20,48,8588351,55.92999999999742,4.0
1,20,49,8592378,60.546666666664095,1.0
1,20,47,8592377,61.553333333330755,0.0
1,30,57,8587238,28.0,3.0
1,30,16,8587238,28.0,5.0
1,30,44,8589141,39.13000000000011,3.0
1,30,20,8504622,41.68666666666678,5.0
1,30,19,8591767,41.99333333333263,7.0
1,30,48,8589147,42.679999999999296,5.0
1,30,21,8504622,43.56666666666667,7.0
1,30,25,8589152,45.07333333333339,8.0
1,30,47,8589152,45.10999999999978,6.0
1,30,49,8589141,45.983333333333334,4.0
1,30,27,8589152,46.72,7.0
1,30,26,8589147,49.426666666666435,8.0
1,30,54,8588351,58.43333333333333,7.0
1,30,55,8592378,63.05,4.0
1,30,53,8592377,64.05666666666522,3.0
1,40,65,8589141,0.0,2.0
1,40,29,8589152,24.963333333332173,3.0
1,40,31,8589152,25.0,6.0
1,40,63,8592378,38.36666666666667,3.0
1,40,61,8592377,39.373333333332056,2.0
1,40,25,8504622,50.759999999998726,4.0
1,40,57,8589147,51.746666666665405,2.0
1,40,24,8591767,52.363333333328114,4.0
1,40,26,8504622,52.9799999999948,6.0
1,40,7,8589138,53.596666666659914,8.0
1,40,39,8589152,54.53333333333333,6.0
1,40,56,8589152,54.56999999999091,4.0
1,40,58,8589141,55.33666666665759,2.0
1,40,30,8589147,58.52333333332426,3.0
1,40,62,8588351,67.53999999999091,2.0
1,50,73,8592377,0.0,4.0
1,50,35,8589147,12.0,5.0
1,50,71,8588351,39.016666666666666,4.0
1,50,32,8504622,46.073333333331874,6.0
1,50,68,8589147,47.05999999999855,4.0
1,50,33,8504622,47.92666666666521,6.0
1,50,69,8589141,50.26333333333139,4.0
1,50,31,8591767,52.829999999998066,6.0
1,50,29,8589138,54.046666666664734,8.0
1,50,67,8589152,55.016666666666666,6.0
1,50,65,8589152,55.05333333333144,4.0
1,50,20,8589271,60.179999999999694,5.0
1,50,10,8589271,63.0,6.0
1,50,46,8589152,65.58666666666659,5.0
1,50,16,8591767,67.50333333333326,8.0
1,50,52,8589161,75.66999999999977,5.0
1,50,56,8592377,83.43666666666635,4.0
1,60,73,8589152,31.11333333333343,0.0
1,60,35,8589271,32.96333333333334,1.0
1,60,31,8589271,63.0,2.0
1,60,67,8589152,65.56666666666666,1.0
1,60,20,8589147,68.08333333333333,3.0
1,60,56,8592377,81.05,1.0
1,60,71,8592377,81.08666666666424,0.0
1,60,33,8591767,93.49333333333091,3.0
1,60,0,8589147,94.12999999999757,5.0
1,60,2,8589270,94.39666666666422,7.0
1,60,38,8587255,100.93333333333334,5.0
1,60,69,8589161,103.06999999999753,2.0
1,60,36,8589161,103.82500000000005,0.0
