bus_id,interval,logical_node,location,arrival_time,passenger_load
0,30,4,8577741,67.42333333333288,3.0
0,30,35,8592378,76.33999999999956,1.0
0,40,68,8588351,0.0,0.0
0,40,26,8588351,0.0,1.0
0,40,27,8588351,25.0,4.0
0,40,61,8592378,29.6,1.0
0,40,60,8592377,30.606666666666285,0.0
0,40,33,8592375,34.32333333333247,4.0
0,40,67,8589161,40.70999999999924,0.0
0,40,14,8589161,40.74666666666592,1.0
0,40,48,8588351,43.483333333333334,0.0
0,40,23,8588858,48.4,5.0
0,40,57,8589155,49.60666666666447,0.0
0,40,16,8577741,52.67333333333113,4.0
0,40,31,8577741,52.70999999999779,6.0
0,40,65,8592378,63.246666666664154,4.0
0,40,50,8592377,64.25333333333015,0.0
0,40,32,8577820,71.21999999999682,1.0
0,40,66,8588858,77.68666666666302,0.0
0,40,6,8589154,78.64333333332968,1.0
0,40,40,8504622,92.90499999999997,0.0
0,50,68,8589155,12.0,0.0
0,50,33,8577820,18.270000000000266,1.0
0,50,67,8588858,54.46666666666667,0.0
0,50,30,8577741,56.62333333333336,4.0
0,50,32,8577741,56.660000000000025,6.0
0,50,66,8592378,67.19666666666666,4.0
0,50,64,8592377,68.20333333333332,0.0
0,50,4,8577786,71.51999999999998,1.0
0,50,38,8588351,77.52666666666664,0.0
0,50,29,8589154,83.0133333333333,1.0
0,50,63,8504622,96.31999999999992,0.0
0,60,74,8577741,20.0,0.0
0,60,28,8577741,20.0,4.0
0,60,29,8577741,50.0,6.0
0,60,65,8592377,61.58000000000001,2.0
0,60,66,8592378,63.56666666666667,0.0
0,60,32,8577786,67.37333333333336,1.0
0,60,69,8588351,73.64000000000001,0.0
0,60,36,8589154,79.57666666666668,1.0
0,60,4,8588858,80.54333333333335,3.0
0,60,41,8591766,93.03000000000003,1.0
0,60,73,8504622,93.34666666666669,0.0
0,60,10,8504622,93.38333333333334,5.0
0,60,47,8592377,109.55500000000006,0.0
1,0,37,8577820,0.0,0.0
1,0,4,8589138,7.4,1.0
1,0,16,8589138,7.436666666666753,3.0
1,0,5,8589152,8.393333333333416,5.0
1,0,22,8587356,10.8,4.0
1,0,6,8587255,17.40666666666675,5.0
1,0,23,8587255,17.443333333333413,3.0
1,0,7,8577741,26.760000000000076,4.0
1,0,34,8577741,26.796666666666738,2.0
1,0,9,8588858,29.083333333333332,4.0
1,0,24,8588858,29.120000000000047,3.0
1,0,25,8587255,34.95666666666672,2.0
1,0,27,8589147,41.693333333333385,0.0
1,10,51,8589152,0.0,0.0
1,10,15,8589152,0.0,1.0
1,10,16,8589152,6.0,3.0
1,10,17,8589152,6.0,5.0
1,10,40,8587356,8.36999999999989,4.0
1,10,41,8587255,14.976666666664457,2.0
1,10,18,8587255,15.013333333331119,3.0
1,10,21,8588858,23.0,5.0
1,10,11,8588858,23.036666666664445,7.0
1,10,43,8588858,23.07333333333102,6.0
1,10,19,8577741,25.309999999997686,7.0
1,10,42,8577741,25.346666666664348,5.0
1,10,44,8587255,33.11333333333101,4.0
1,10,6,8591766,38.919999999997685,5.0
1,10,36,8589138,39.80666666666434,3.0
1,10,46,8589147,41.373333333331004,1.0
1,10,31,8589155,55.08999999999767,0.0
1,20,59,8587255,0.0,0.0
1,20,20,8587255,0.0,2.0
1,20,21,8587255,8.0,3.0
1,20,50,8588858,16.1,2.0
1,20,49,8577741,18.23666666666658,0.0
1,20,28,8588858,20.49333333333324,2.0
1,20,26,8588858,20.5299999999999,4.0
1,20,27,8577741,22.666666666666668,5.0
1,20,56,8587255,30.973333333333173,4.0
1,20,55,8589138,37.759999999999835,2.0
1,20,8,8504622,38.396666666666505,4.0
1,20,57,8589147,39.36333333333317,2.0
1,20,37,8589147,39.4,0.0
1,20,6,8589158,40.306666666666665,1.0
1,20,25,8591766,42.043333333333315,2.0
1,20,54,8589155,55.159999999999876,1.0
1,20,35,8589155,62.58833333333317,0.0
1,30,63,8577741,0.0,3.0
1,30,23,8577741,0.0,5.0
1,30,24,8577741,14.033333333333333,6.0
1,30,25,8577741,14.033333333333333,8.0
1,30,55,8587255,23.816666666666666,7.0
1,30,30,8591766,29.753333333333288,8.0
1,30,54,8589138,36.11333333333336,6.0
1,30,27,8504622,36.75,8.0
1,30,56,8589147,37.71666666666667,6.0
1,30,58,8589147,37.75333333333336,4.0
1,30,26,8589158,38.660000000000025,5.0
1,30,57,8589155,54.86666666666667,4.0
1,30,61,8589155,54.90333333333322,3.0
1,30,0,8592374,56.21999999999949,5.0
1,30,31,8589130,73.83666666666605,3.0
1,40,69,8589158,10.0,0.0
1,40,28,8589158,10.0,1.0
1,40,29,8589158,40.0,2.0
1,40,63,8589155,54.85,1.0
1,40,62,8589155,54.88666666666626,0.0
1,40,30,8592374,56.32333333333281,2.0
1,40,5,8577785,64.25999999999948,4.0
1,40,39,8577786,67.86666666666666,2.0
1,40,64,8589130,75.22999999999934,0.0
1,50,69,8589158,10.0,2.0
1,50,26,8589158,10.0,3.0
1,50,27,8589158,40.0,4.0
1,50,61,8589155,54.85,3.0
1,50,60,8589155,54.88666666666644,2.0
1,50,31,8592374,56.32333333333315,4.0
1,50,28,8577785,64.25999999999982,6.0
1,50,62,8577786,66.67666666666656,4.0
1,50,65,8589130,70.98333333333333,2.0
1,50,6,8587238,77.7899999999999,7.0
1,50,9,8588351,81.37666666666658,8.0
1,50,43,8592375,85.28333333333333,7.0
1,50,40,8592378,87.05,2.0
1,50,0,8577785,88.83666666666667,3.0
1,50,34,8587255,97.75333333333168,2.0
1,60,75,8592374,16.0,0.0
1,60,30,8592374,16.0,2.0
1,60,35,8577785,54.120000000000005,4.0
1,60,72,8577786,57.05666666666673,2.0
1,60,67,8589130,61.59333333333339,0.0
1,60,33,8587238,68.4,5.0
1,60,34,8588351,71.96666666666667,6.0
1,60,71,8592375,77.05333333333331,5.0
1,60,70,8592378,79.10666666666677,0.0
1,60,11,8577785,80.89333333333343,2.0
1,60,31,8577785,80.93000000000009,3.0
1,60,68,8587255,90.11666666666666,2.0
1,60,1,8587255,90.15333333333348,5.0
1,60,38,8589152,99.7,2.0
1,60,48,8589152,99.73666666666671,0.0
